pp_0189               3.2500000000E+02      7.8500000000E+02      1           1.0000000000E+00     
pp_0190               3.7500000000E+02      7.8500000000E+02      1           1.0000000000E+00     
pp_0191               4.2500000000E+02      7.8500000000E+02      1           1.0000000000E+00     
pp_0192               4.7500000000E+02      7.8500000000E+02      1           1.0000000000E+00     
pp_0193               5.2500000000E+02      7.8500000000E+02      1           1.0000000000E+00     
pp_0194               5.7500000000E+02      7.8500000000E+02      1           1.0000000000E+00     
pp_0195               6.2500000000E+02      7.8500000000E+02      1           1.0000000000E+00     
pp_0196               6.7500000000E+02      7.8500000000E+02      1           1.0000000000E+00     
pp_0197               7.2500000000E+02      7.8500000000E+02      1           1.0000000000E+00     
pp_0198               7.7500000000E+02      7.8500000000E+02      1           1.0000000000E+00     
pp_0199               8.2500000000E+02      7.8500000000E+02      1           1.0000000000E+00     
pp_0200               8.7500000000E+02      7.8500000000E+02      1           1.0000000000E+00     
pp_0201               9.2500000000E+02      7.8500000000E+02      1           1.0000000000E+00     
pp_0202               9.7500000000E+02      7.8500000000E+02      1           1.0000000000E+00     
pp_0203               1.0250000000E+03      7.8500000000E+02      1           1.0000000000E+00     
pp_0204               1.3250000000E+03      7.8500000000E+02      1           1.0000000000E+00     
pp_0205               1.3750000000E+03      7.8500000000E+02      1           1.0000000000E+00     
pp_0206               1.4250000000E+03      7.8500000000E+02      1           1.0000000000E+00     
pp_0207               1.4750000000E+03      7.8500000000E+02      1           1.0000000000E+00     
pp_0208               1.2500000000E+02      7.3500000000E+02      1           1.0000000000E+00     
pp_0209               1.7500000000E+02      7.3500000000E+02      1           1.0000000000E+00     
pp_0210               2.2500000000E+02      7.3500000000E+02      1           1.0000000000E+00     
pp_0211               2.7500000000E+02      7.3500000000E+02      1           1.0000000000E+00     
pp_0212               3.2500000000E+02      7.3500000000E+02      1           1.0000000000E+00     
pp_0213               3.7500000000E+02      7.3500000000E+02      1           1.0000000000E+00     
pp_0214               4.2500000000E+02      7.3500000000E+02      1           1.0000000000E+00     
pp_0215               4.7500000000E+02      7.3500000000E+02      1           1.0000000000E+00     
pp_0216               5.2500000000E+02      7.3500000000E+02      1           1.0000000000E+00     
pp_0217               5.7500000000E+02      7.3500000000E+02      1           1.0000000000E+00     
pp_0218               6.2500000000E+02      7.3500000000E+02      1           1.0000000000E+00     
pp_0219               6.7500000000E+02      7.3500000000E+02      1           1.0000000000E+00     
pp_0220               7.2500000000E+02      7.3500000000E+02      1           1.0000000000E+00     
pp_0221               7.7500000000E+02      7.3500000000E+02      1           1.0000000000E+00     
pp_0222               8.2500000000E+02      7.3500000000E+02      1           1.0000000000E+00     
pp_0223               8.7500000000E+02      7.3500000000E+02      1           1.0000000000E+00     
pp_0224               9.2500000000E+02      7.3500000000E+02      1           1.0000000000E+00     
pp_0225               9.7500000000E+02      7.3500000000E+02      1           1.0000000000E+00     
pp_0226               1.0250000000E+03      7.3500000000E+02      1           1.0000000000E+00     
pp_0227               1.4750000000E+03      7.3500000000E+02      1           1.0000000000E+00     
pp_0228               1.2500000000E+02      6.8500000000E+02      1           1.0000000000E+00     
pp_0229               1.7500000000E+02      6.8500000000E+02      1           1.0000000000E+00     
pp_0230               2.2500000000E+02      6.8500000000E+02      1           1.0000000000E+00     
pp_0231               2.7500000000E+02      6.8500000000E+02      1           1.0000000000E+00     
pp_0232               3.2500000000E+02      6.8500000000E+02      1           1.0000000000E+00     
pp_0233               3.7500000000E+02      6.8500000000E+02      1           1.0000000000E+00     
pp_0234               4.2500000000E+02      6.8500000000E+02      1           1.0000000000E+00     
pp_0235               4.7500000000E+02      6.8500000000E+02      1           1.0000000000E+00     
pp_0236               5.2500000000E+02      6.8500000000E+02      1           1.0000000000E+00     
